udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_w,temperature_ratio,temp_diff_ratio,torque_speed_product,tool_wear_torque,tool_wear_ratio,torque_per_rpm,rpm_per_torque,torque_squared,rpm_squared,tool_wear_squared,type_L,type_M,type_H
29,L47208,L,299.1,309.4,1439,44.2,82,0,0,0,0,0,0,10.299999999999956,6660.574360679816,1.0344366432631225,0.034436643263122554,63603.8,3624.4,1.855203619909502,0.03071577484364142,32.556561085972845,1953.6400000000003,2070721,6724,1,0,0
6180,M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,9.799999999999956,6593.113894431732,1.0325473264696112,0.032547326469611275,62959.6,541.2,0.2660753880266075,0.03230659025787966,30.953436807095343,2034.0100000000002,1948816,144,0,1,0
4842,M19701,M,303.3,311.8,1441,44.9,61,0,0,0,0,0,0,8.5,6775.462404021595,1.0280250576986483,0.0280250576986482,64700.9,2738.9,1.358574610244989,0.031158917418459404,32.093541202672604,2016.0099999999998,2076481,3721,0,1,0
7571,H36984,H,300.2,311.0,1777,27.5,151,0,0,0,0,0,0,10.800000000000011,5117.3926333099735,1.0359760159893405,0.03597601598934048,48867.5,4152.5,5.490909090909091,0.015475520540236353,64.61818181818182,756.25,3157729,22801,0,0,1
7802,L54981,L,300.0,311.4,1383,49.6,101,0,0,0,0,0,0,11.399999999999975,7183.440097992278,1.038,0.037999999999999916,68596.8,5009.6,2.036290322580645,0.03586406362979031,27.883064516129032,2460.1600000000003,1912689,10201,1,0,0
8220,L55399,L,299.0,310.4,1504,34.3,48,0,0,0,0,0,0,11.399999999999975,5402.198951308912,1.0381270903010034,0.03812709030100326,51587.2,1646.3999999999999,1.3994169096209914,0.022805851063829784,43.84839650145773,1176.4899999999998,2262016,2304,1,0,0
8386,H37799,H,298.8,309.8,1563,38.8,65,0,0,0,0,0,0,11.0,6350.666717378695,1.036813922356091,0.03681392235609103,60644.399999999994,2522.0,1.675257731958763,0.024824056301983363,40.28350515463918,1505.4399999999998,2442969,4225,0,0,1
9248,L56427,L,298.3,308.9,1695,30.7,174,0,0,0,0,0,0,10.599999999999966,5449.249537284175,1.0355346966141468,0.03553469661414672,52036.5,5341.8,5.6677524429967425,0.018112094395280234,55.21172638436482,942.49,2873025,30276,1,0,0
3402,M18261,M,301.4,310.7,1617,34.3,101,0,0,0,0,0,0,9.300000000000011,5808.082250177202,1.03085600530856,0.030856005308560093,55463.1,3464.2999999999997,2.9446064139941694,0.02121212121212121,47.142857142857146,1176.4899999999998,2614689,10201,0,1,0
5485,M20344,M,302.5,312.0,1826,25.3,203,0,0,0,0,0,0,9.5,4837.822303067019,1.031404958677686,0.03140495867768595,46197.8,5135.900000000001,8.023715415019762,0.013855421686746989,72.17391304347827,640.09,3334276,41209,0,1,0
856,L48035,L,296.1,307.2,1615,30.8,18,0,0,0,0,0,0,11.099999999999966,5208.970059162117,1.0374873353596756,0.03748733535967567,49742.0,554.4,0.5844155844155844,0.019071207430340558,52.435064935064936,948.6400000000001,2608225,324,1,0,0
8068,M22927,M,300.6,312.0,1490,39.8,94,0,0,0,0,0,0,11.399999999999975,6210.090918106063,1.0379241516966067,0.0379241516966067,59301.99999999999,3741.2,2.361809045226131,0.026711409395973152,37.437185929648244,1584.0399999999997,2220100,8836,0,1,0
5261,M20120,M,303.5,313.0,1492,46.1,89,0,0,0,0,0,0,9.5,7202.750420836343,1.031301482701812,0.03130148270181219,68781.2,4102.900000000001,1.93058568329718,0.030898123324396783,32.364425162689805,2125.21,2226064,7921,0,1,0
5835,L53014,L,301.3,311.3,1434,49.8,16,0,0,0,0,0,0,10.0,7478.372816311286,1.0331895121141719,0.03318951211417192,71413.2,796.8,0.321285140562249,0.034728033472803344,28.79518072289157,2480.0399999999995,2056356,256,1,0,0
5049,H34462,H,304.0,313.2,1271,68.6,161,1,0,0,1,0,0,9.199999999999989,9130.578280736208,1.0302631578947368,0.030263157894736804,87190.59999999999,11044.599999999999,2.3469387755102042,0.05397324940991345,18.527696793002917,4705.959999999999,1615441,25921,0,0,1
1694,H31107,H,298.0,307.5,1683,27.8,26,0,0,0,0,0,0,9.5,4899.56507068557,1.0318791946308725,0.031879194630872486,46787.4,722.8000000000001,0.935251798561151,0.016518122400475344,60.53956834532374,772.84,2832489,676,0,0,1
9197,L56376,L,298.0,308.9,1607,37.7,49,0,0,0,0,0,0,10.899999999999975,6344.331172193956,1.0365771812080535,0.03657718120805361,60583.9,1847.3000000000002,1.29973474801061,0.02345986309894213,42.62599469496021,1421.2900000000002,2582449,2401,1,0,0
7318,L54497,L,299.9,310.3,1638,29.1,152,0,0,0,0,0,0,10.400000000000034,4991.550903582679,1.0346782260753586,0.034678226075358566,47665.8,4423.2,5.223367697594502,0.017765567765567765,56.28865979381443,846.8100000000001,2683044,23104,1,0,0
1258,L48437,L,297.5,308.9,1466,43.0,15,0,0,0,0,0,0,11.399999999999975,6601.3239232331125,1.0383193277310923,0.038319327731092354,63038.0,645.0,0.3488372093023256,0.029331514324693043,34.093023255813954,1849.0,2149156,225,1,0,0
8415,L55594,L,298.6,309.8,1842,20.1,142,0,0,0,0,0,0,11.199999999999989,3877.165157501308,1.0375083724045546,0.03750837240455455,37024.200000000004,2854.2000000000003,7.064676616915422,0.010912052117263845,91.64179104477611,404.01000000000005,3392964,20164,1,0,0
7118,L54297,L,300.9,310.5,1570,40.1,79,0,0,0,0,0,0,9.600000000000025,6592.8416230684215,1.0319042871385844,0.03190428713858433,62957.0,3167.9,1.970074812967581,0.02554140127388535,39.15211970074813,1608.0100000000002,2464900,6241,1,0,0
7513,M22372,M,300.5,311.8,1636,34.4,2,0,0,0,0,0,0,11.300000000000011,5893.46026652626,1.037603993344426,0.037603993344426,56278.399999999994,68.8,0.05813953488372093,0.021026894865525673,47.55813953488372,1183.36,2676496,4,0,1,0
4516,L51695,L,302.5,310.4,1415,48.2,117,0,0,0,0,0,0,7.899999999999977,7142.201458426156,1.0261157024793388,0.026115702479338768,68203.0,5639.400000000001,2.4273858921161824,0.03406360424028269,29.356846473029044,2323.2400000000002,2002225,13689,1,0,0
9516,L56695,L,299.0,310.2,1682,28.8,49,0,0,0,0,0,0,11.199999999999989,5072.792489604511,1.037458193979933,0.03745819397993307,48441.6,1411.2,1.7013888888888888,0.017122473246135552,58.40277777777778,829.44,2829124,2401,1,0,0
9006,L56185,L,297.2,307.9,1337,58.1,184,0,0,0,0,0,0,10.699999999999989,8134.599161768634,1.0360026917900402,0.03600269179004034,77679.7,10690.4,3.1669535283993113,0.043455497382198956,23.012048192771083,3375.61,1787569,33856,1,0,0
4471,L51650,L,302.7,310.6,1564,34.3,0,0,0,0,0,0,0,7.900000000000034,5617.712207345173,1.0260984473075654,0.02609844730756536,53645.2,0.0,0.0,0.0219309462915601,45.59766763848397,1176.4899999999998,2446096,0,1,0,0
160,L47339,L,298.4,308.2,1471,47.0,214,0,0,0,0,0,0,9.800000000000011,7240.009709707918,1.0328418230563003,0.03284182305630031,69137.0,10058.0,4.553191489361702,0.03195105370496261,31.29787234042553,2209.0,2163841,45796,1,0,0
8993,H38406,H,297.2,307.9,1450,37.2,151,0,0,0,0,0,0,10.699999999999989,5648.583591154449,1.0360026917900402,0.03600269179004034,53940.00000000001,5617.200000000001,4.059139784946236,0.025655172413793104,38.97849462365591,1383.8400000000001,2102500,22801,0,0,1
6666,L53845,L,301.3,310.4,1440,41.5,197,0,0,0,0,0,0,9.099999999999966,6258.052565950868,1.0302024560238963,0.030202456023896335,59760.0,8175.5,4.746987951807229,0.028819444444444446,34.69879518072289,1722.25,2073600,38809,1,0,0
2429,M17288,M,299.0,308.3,1377,47.2,35,0,0,0,0,0,0,9.300000000000011,6806.197652149216,1.0311036789297658,0.031103678929765923,64994.4,1652.0,0.7415254237288135,0.034277414669571536,29.173728813559322,2227.84,1896129,1225,0,1,0
4594,L51773,L,303.0,311.2,1409,41.9,98,0,0,0,0,0,0,8.199999999999989,6182.350654974865,1.027062706270627,0.027062706270627027,59037.1,4106.2,2.3389021479713605,0.029737402413058906,33.627684964200476,1755.61,1985281,9604,1,0,0
41,L47220,L,298.8,309.1,1362,45.4,113,0,0,0,0,0,0,10.300000000000011,6475.325113873137,1.034471218206158,0.034471218206158005,61834.799999999996,5130.2,2.488986784140969,0.03333333333333333,30.0,2061.16,1855044,12769,1,0,0
2602,L49781,L,299.3,309.1,1399,52.1,27,0,0,0,0,0,0,9.800000000000011,7632.80303918625,1.032743067156699,0.032743067156699,72887.90000000001,1406.7,0.5182341650671785,0.03724088634739099,26.852207293666027,2714.4100000000003,1957201,729,1,0,0
6799,L53978,L,301.2,310.7,1676,32.4,98,0,0,0,0,0,0,9.5,5686.534030409813,1.0315405046480743,0.03154050464807437,54302.399999999994,3175.2,3.0246913580246915,0.019331742243436752,51.7283950617284,1049.76,2808976,9604,1,0,0
8373,M23232,M,298.8,309.7,1448,44.8,31,0,0,0,0,0,0,10.899999999999975,6793.212402514377,1.036479250334672,0.03647925033467194,64870.399999999994,1388.8,0.6919642857142858,0.030939226519337015,32.32142857142858,2007.0399999999997,2096704,961,0,1,0
7365,L54544,L,299.5,309.9,1402,51.7,58,0,0,0,0,0,0,10.399999999999975,7590.443898240348,1.0347245409015025,0.03472454090150242,72483.40000000001,2998.6000000000004,1.1218568665377175,0.03687589158345221,27.11798839458414,2672.8900000000003,1965604,3364,1,0,0
5709,L52888,L,302.3,311.7,1611,38.6,143,0,0,0,0,0,0,9.399999999999975,6511.956084213995,1.031094938802514,0.031094938802513978,62184.600000000006,5519.8,3.704663212435233,0.023960273122284298,41.73575129533678,1489.96,2595321,20449,1,0,0
9187,L56366,L,297.9,309.0,1629,29.0,26,0,0,0,0,0,0,11.100000000000025,4947.065951607847,1.0372608257804634,0.03726082578046333,47241.0,754.0,0.896551724137931,0.01780233271945979,56.172413793103445,841.0,2653641,676,1,0,0
3982,M18841,M,302.2,311.3,1931,21.9,101,0,0,0,0,0,0,9.100000000000025,4428.483252279781,1.0301125082726672,0.03011250827266719,42288.899999999994,2211.8999999999996,4.6118721461187215,0.011341273951320558,88.17351598173516,479.60999999999996,3728761,10201,0,1,0
6726,M21585,M,301.5,310.7,1359,47.1,115,0,0,0,0,0,0,9.199999999999989,6702.99633347879,1.030514096185738,0.03051409618573794,64008.9,5416.5,2.4416135881104033,0.034657836644591614,28.853503184713375,2218.4100000000003,1846881,13225,0,1,0
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,10.900000000000034,5368.835237327789,1.0366509751176867,0.03665097511768674,51268.6,4797.4,5.743944636678201,0.01629086809470124,61.3840830449827,835.2099999999999,3147076,27556,0,1,0
8204,M23063,M,299.4,310.9,1473,40.1,7,0,0,0,0,0,0,11.5,6185.51319157948,1.0384101536406145,0.038410153640614564,59067.3,280.7,0.17456359102244387,0.02722335369993211,36.733167082294266,1608.0100000000002,2169729,49,0,1,0
1422,L48601,L,298.7,309.8,1589,31.8,217,0,0,0,0,0,0,11.100000000000025,5291.510170147433,1.037161031134918,0.03716103113491806,50530.200000000004,6900.6,6.823899371069182,0.020012586532410323,49.9685534591195,1011.24,2524921,47089,1,0,0
7349,H36762,H,299.7,310.3,1462,40.4,19,0,0,0,0,0,0,10.600000000000025,6185.251392191681,1.0353687020353688,0.035368702035368786,59064.799999999996,767.6,0.4702970297029703,0.027633378932968536,36.18811881188119,1632.1599999999999,2137444,361,0,0,1
7203,L54382,L,300.0,309.7,1326,61.9,80,0,0,0,0,0,0,9.699999999999989,8595.334668368601,1.0323333333333333,0.0323333333333333,82079.4,4952.0,1.2924071082390953,0.046681749622926094,21.421647819063004,3831.6099999999997,1758276,6400,1,0,0
8876,H38289,H,298.1,309.3,1332,51.0,72,0,0,0,0,0,0,11.199999999999989,7113.822404788727,1.037571284803757,0.037571284803757085,67932.0,3672.0,1.411764705882353,0.038288288288288286,26.11764705882353,2601.0,1774224,5184,0,0,1
4864,M19723,M,303.6,312.3,1915,22.3,116,0,0,0,0,0,0,8.699999999999989,4472.004782507511,1.0286561264822134,0.028656126482213398,42704.5,2586.8,5.201793721973094,0.01164490861618799,85.87443946188341,497.29,3667225,13456,0,1,0
3349,M18208,M,301.3,310.7,1532,40.7,178,0,0,0,0,0,0,9.399999999999975,6529.528059123074,1.0311981413873215,0.031198141387321524,62352.4,7244.6,4.3734643734643734,0.026566579634464755,37.64127764127764,1656.4900000000002,2347024,31684,0,1,0
8620,H38033,H,297.6,308.6,1480,39.8,19,0,0,0,0,0,0,11.0,6168.412455568438,1.0369623655913978,0.036962365591397844,58903.99999999999,756.1999999999999,0.47738693467336685,0.02689189189189189,37.185929648241206,1584.0399999999997,2190400,361,0,0,1
1542,L48721,L,298.4,309.0,2304,15.1,89,0,0,0,0,0,0,10.600000000000025,3643.242168515011,1.0355227882037534,0.03552278820375344,34790.4,1343.8999999999999,5.894039735099338,0.006553819444444445,152.58278145695365,228.01,5308416,7921,1,0,0
1956,L49135,L,297.9,307.7,1308,55.2,87,0,0,0,0,0,0,9.800000000000011,7560.933871247627,1.0328969452836523,0.03289694528365227,72201.6,4802.400000000001,1.576086956521739,0.04220183486238532,23.695652173913043,3047.0400000000004,1710864,7569,1,0,0
7556,L54735,L,300.3,311.3,1332,60.5,112,0,0,0,0,0,0,11.0,8438.946186072902,1.0366300366300367,0.03663003663003663,80586.0,6776.0,1.8512396694214877,0.045420420420420424,22.016528925619834,3660.25,1774224,12544,1,0,0
9383,L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0,10.699999999999989,5664.9198729531145,1.0359663865546218,0.03596638655462181,54096.0,3864.0,3.4226190476190474,0.020869565217391306,47.916666666666664,1128.96,2592100,13225,1,0,0
9241,M24100,M,298.1,308.7,1362,49.6,158,0,0,0,0,0,0,10.599999999999966,7074.364001059639,1.0355585374035556,0.03555853740355574,67555.2,7836.8,3.185483870967742,0.03641703377386197,27.459677419354836,2460.1600000000003,1855044,24964,0,1,0
6563,M21422,M,301.5,310.7,1871,21.3,152,0,0,0,0,0,0,9.199999999999989,4173.323096955217,1.030514096185738,0.03051409618573794,39852.3,3237.6,7.136150234741784,0.011384286477819349,87.84037558685446,453.69000000000005,3500641,23104,0,1,0
8770,M23629,M,297.4,308.6,1452,41.2,197,0,0,0,0,0,0,11.200000000000044,6264.587078670335,1.0376597175521185,0.037659717552118506,59822.4,8116.400000000001,4.781553398058252,0.028374655647382924,35.24271844660194,1697.4400000000003,2108304,38809,0,1,0
5975,L53154,L,300.5,310.7,1488,39.4,159,0,0,0,0,0,0,10.199999999999989,6139.426027351317,1.0339434276206323,0.03394342762063224,58627.2,6264.599999999999,4.035532994923858,0.026478494623655913,37.766497461928935,1552.36,2214144,25281,1,0,0
8923,L56102,L,297.1,308.2,1399,42.6,194,0,0,0,0,0,0,11.099999999999966,6241.025133768412,1.0373611578593065,0.037361157859306514,59597.4,8264.4,4.553990610328638,0.030450321658327378,32.84037558685446,1814.7600000000002,1957201,37636,1,0,0
6733,L53912,L,301.7,311.0,1503,44.8,134,0,0,0,0,0,0,9.300000000000011,7051.241879129218,1.0308253231687108,0.03082532316871068,67334.4,6003.2,2.991071428571429,0.029807052561543576,33.549107142857146,2007.0399999999997,2259009,17956,1,0,0
5627,H35040,H,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,9.400000000000034,5455.637442346475,1.0310538486950778,0.031053848695077747,52097.5,4810.0,4.553846153846154,0.020274485339987523,49.323076923076925,1056.25,2569609,21904,0,0,1
5233,L52412,L,303.6,312.9,1381,57.8,27,0,0,0,0,0,0,9.299999999999956,8358.919349210457,1.0306324110671936,0.03063241106719353,79821.8,1560.6,0.4671280276816609,0.04185372918175235,23.89273356401384,3340.8399999999997,1907161,729,1,0,0
6983,L54162,L,300.7,311.1,1440,43.0,148,0,0,0,0,0,0,10.400000000000034,6484.247237009333,1.0345859660791488,0.03458596607914877,61920.0,6364.0,3.441860465116279,0.029861111111111113,33.48837209302326,1849.0,2073600,21904,1,0,0
3566,M18425,M,301.8,310.7,1420,52.0,88,0,0,0,0,0,0,8.899999999999977,7732.506718035676,1.0294897282968853,0.029489728296885277,73840.0,4576.0,1.6923076923076923,0.036619718309859155,27.307692307692307,2704.0,2016400,7744,0,1,0
2618,L49797,L,299.4,309.1,1670,35.9,68,0,0,0,0,0,0,9.700000000000044,6278.263478688962,1.0323981295925184,0.03239812959251852,59953.0,2441.2,1.894150417827298,0.02149700598802395,46.51810584958218,1288.81,2788900,4624,1,0,0
7429,M22288,M,300.0,311.4,1864,23.3,2,0,0,0,0,0,0,11.399999999999975,4548.104628552967,1.038,0.037999999999999916,43431.200000000004,46.6,0.08583690987124463,0.0125,80.0,542.89,3474496,4,0,1,0
5201,L52380,L,303.8,312.8,1416,58.7,156,0,0,0,0,0,0,9.0,8704.222269742026,1.0296247531270573,0.029624753127057275,83119.2,9157.2,2.6575809199318567,0.04145480225988701,24.12265758091993,3445.6900000000005,2005056,24336,1,0,0
8503,H37916,H,298.6,309.8,1279,55.9,152,0,0,0,0,0,0,11.199999999999989,7487.054084010707,1.0375083724045546,0.03750837240455455,71496.09999999999,8496.8,2.7191413237924866,0.04370602032838155,22.88014311270125,3124.81,1635841,23104,0,0,1
2330,L49509,L,299.3,308.7,1484,40.5,213,0,0,0,0,0,0,9.399999999999975,6293.866722201791,1.0314066154360173,0.03140661543601729,60102.0,8626.5,5.2592592592592595,0.0272911051212938,36.641975308641975,1640.25,2202256,45369,1,0,0
1900,L49079,L,297.8,307.5,1388,40.0,159,0,0,0,0,0,0,9.699999999999989,5814.04080424351,1.0325721961047682,0.03257219610476826,55520.0,6360.0,3.975,0.02881844380403458,34.7,1600.0,1926544,25281,1,0,0
9547,M24406,M,299.7,311.2,1560,43.9,126,0,0,0,0,0,0,11.5,7171.627709614779,1.0383717050383716,0.03837170503837171,68484.0,5531.4,2.8701594533029615,0.02814102564102564,35.535307517084284,1927.2099999999998,2433600,15876,0,1,0
2675,L49854,L,299.7,309.3,1546,37.2,4,0,0,0,0,0,0,9.600000000000025,6022.558780637776,1.0320320320320322,0.032032032032032115,57511.200000000004,148.8,0.1075268817204301,0.0240620957309185,41.55913978494623,1383.8400000000001,2390116,16,1,0,0
1866,L49045,L,297.9,307.7,1567,34.7,74,0,0,0,0,0,0,9.800000000000011,5694.126212655989,1.0328969452836523,0.03289694528365227,54374.9,2567.8,2.1325648414985587,0.0221442246330568,45.15850144092219,1204.0900000000001,2455489,5476,1,0,0
1190,M16049,M,297.2,308.3,1794,27.5,38,0,0,0,0,0,0,11.100000000000025,5166.349118828414,1.0373485868102288,0.03734858681022889,49335.0,1045.0,1.3818181818181818,0.015328874024526198,65.23636363636363,756.25,3218436,1444,0,1,0
1144,L48323,L,297.0,307.9,1479,39.2,151,0,0,0,0,0,0,10.899999999999975,6071.316298621491,1.0367003367003367,0.036700336700336615,57976.8,5919.200000000001,3.8520408163265305,0.026504394861392836,37.72959183673469,1536.6400000000003,2187441,22801,1,0,0
4329,L51508,L,301.6,310.1,1326,48.2,77,1,0,1,0,0,0,8.5,6692.974652913838,1.028183023872679,0.02818302387267904,63913.200000000004,3711.4,1.5975103734439833,0.036349924585218706,27.5103734439834,2323.2400000000002,1758276,5929,1,0,0
6833,M21692,M,301.1,311.1,1384,42.5,185,0,0,0,0,0,0,10.0,6159.615996138387,1.0332115576220524,0.033211557622052475,58820.0,7862.5,4.352941176470588,0.03070809248554913,32.56470588235294,1806.25,1915456,34225,0,1,0
7437,L54616,L,300.0,311.4,1487,41.2,22,0,0,0,0,0,0,11.399999999999975,6415.592965552885,1.038,0.037999999999999916,61264.4,906.4000000000001,0.5339805825242718,0.02770679219905851,36.092233009708735,1697.4400000000003,2211169,484,1,0,0
6702,L53881,L,301.6,310.9,1623,34.1,56,0,0,0,0,0,0,9.299999999999956,5795.6415432689855,1.0308355437665782,0.030835543766578103,55344.3,1909.6000000000001,1.6422287390029324,0.021010474430067778,47.59530791788856,1162.8100000000002,2634129,3136,1,0,0
1055,H30468,H,296.8,307.8,1627,30.5,117,0,0,0,0,0,0,11.0,5196.560768180437,1.0370619946091644,0.03706199460916442,49623.5,3568.5,3.8360655737704916,0.018746158574062692,53.34426229508197,930.25,2647129,13689,0,0,1
3205,L50384,L,300.1,309.0,1404,54.8,29,0,0,0,0,0,0,8.899999999999977,8057.054183102527,1.0296567810729755,0.029656781072975598,76939.2,1589.1999999999998,0.5291970802919709,0.03903133903133903,25.62043795620438,3003.0399999999995,1971216,841,1,0,0
4400,L51579,L,302.3,310.1,1653,29.7,34,0,0,0,0,0,0,7.800000000000011,5141.122129820089,1.0258021832616606,0.025802183261660637,49094.1,1009.8,1.144781144781145,0.017967332123411978,55.65656565656566,882.0899999999999,2732409,1156,1,0,0
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,6443.720691778025,1.0366509751176867,0.03665097511768674,61533.0,4859.0,2.627906976744186,0.03004891684136967,33.27906976744186,1849.0,2047761,12769,1,0,0
3348,L50527,L,301.3,310.6,1529,41.8,176,0,0,0,0,0,0,9.300000000000011,6692.86993315872,1.03086624626618,0.030866246266179925,63912.2,7356.799999999999,4.210526315789474,0.027338129496402876,36.578947368421055,1747.2399999999998,2337841,30976,1,0,0
2399,L49578,L,299.2,308.5,1490,43.2,158,0,0,0,0,0,0,9.300000000000011,6740.601197542261,1.0310828877005347,0.031082887700534797,64368.00000000001,6825.6,3.657407407407407,0.02899328859060403,34.49074074074074,1866.2400000000002,2220100,24964,1,0,0
3158,M18017,M,300.4,309.7,1488,42.2,133,0,0,0,0,0,0,9.300000000000011,6575.730415081868,1.0309587217043943,0.03095872170439418,62793.600000000006,5612.6,3.1516587677725116,0.028360215053763443,35.260663507109,1780.8400000000001,2214144,17689,0,1,0
