udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_w
8025,L55204,L,300.9,312.0,1493,38.7,217,0,0,0,0,0,0,11.100000000000023,6050.613203034335
7919,L55098,L,300.8,312.1,1505,41.3,173,0,0,0,0,0,0,11.300000000000011,6509.013459095132
8326,M23185,M,298.7,309.5,1500,38.8,116,0,0,0,0,0,0,10.800000000000011,6094.689747964198
5180,M20039,M,304.0,313.1,1450,42.8,101,0,0,0,0,0,0,9.100000000000023,6498.908002726085
662,M15521,M,297.6,309.0,1427,45.6,179,0,0,0,0,0,0,11.399999999999977,6814.240129342405
6683,L53862,L,301.5,310.8,1512,38.9,9,0,0,0,0,0,0,9.300000000000011,6159.2808929220055
5856,M20715,M,301.2,310.9,1424,45.2,68,0,0,0,0,0,0,9.699999999999989,6740.266094325879
8279,L55458,L,298.8,310.5,1464,46.4,207,0,0,0,0,0,0,11.699999999999989,7113.5710773764395
9013,L56192,L,297.2,308.0,1705,26.0,200,0,0,0,0,0,0,10.800000000000011,4642.226744454518
2584,L49763,L,299.2,308.9,1342,50.8,195,0,0,0,0,0,0,9.699999999999989,7139.122697625637
2848,L50027,L,300.4,309.3,1525,39.6,202,0,0,0,0,0,0,8.900000000000034,6324.026011676254
6445,M21304,M,300.8,310.3,1270,61.0,54,0,0,0,0,0,0,9.5,8112.639429120041
2938,L50117,L,300.7,309.6,1810,26.0,195,0,0,0,0,0,0,8.900000000000034,4928.111675931189
9577,L56756,L,299.6,310.7,1922,23.3,205,1,1,0,0,0,0,11.099999999999966,4689.622905621676
3172,L50351,L,300.4,309.6,1386,56.9,170,0,0,0,0,0,0,9.200000000000045,8258.555935903776
2097,M16956,M,299.5,309.4,1387,56.2,32,0,0,0,0,0,0,9.899999999999977,8162.842079724407
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,6399.675562774695
9758,M24617,M,298.6,309.9,1517,34.0,215,0,0,0,0,0,0,11.299999999999955,5401.235529561812
3513,M18372,M,301.8,311.0,1393,49.5,168,0,0,0,0,0,0,9.199999999999989,7220.793634643461
2420,M17279,M,298.9,308.2,1328,49.2,11,0,0,0,0,0,0,9.300000000000011,6842.137472106284
5011,L52190,L,303.7,312.8,1543,38.3,61,0,0,0,0,0,0,9.100000000000023,6188.61289633102
5017,L52196,L,303.9,313.0,1408,47.5,76,0,0,0,0,0,0,9.100000000000023,7003.657222402844
4541,M19400,M,302.5,310.4,1580,35.6,176,0,0,0,0,0,0,7.899999999999977,5890.276785970623
2210,L49389,L,299.8,309.3,1386,49.4,116,0,0,0,0,0,0,9.5,7169.994081434913
4846,M19705,M,303.3,311.8,1583,33.3,72,0,0,0,0,0,0,8.5,5520.186699402233
3907,L51086,L,302.3,311.2,1297,62.5,109,0,0,0,0,0,0,8.899999999999977,8488.845149387422
3120,L50299,L,300.1,309.4,1858,23.6,26,0,0,0,0,0,0,9.299999999999955,4591.835598290937
3668,L50847,L,302.3,311.6,1665,34.3,139,0,0,0,0,0,0,9.300000000000011,5980.4928550062095
1644,L48823,L,298.0,307.8,1453,37.7,119,0,0,0,0,0,0,9.800000000000011,5736.349217920235
9215,L56394,L,298.0,308.9,1508,37.1,92,0,0,0,0,0,0,10.899999999999977,5858.735195728581
8691,L55870,L,297.1,308.5,1323,44.4,207,1,1,0,0,0,0,11.399999999999977,6151.3640794349585
5799,L52978,L,301.5,310.9,1600,39.0,160,0,0,0,0,0,0,9.399999999999977,6534.51271946677
7236,L54415,L,299.8,310.0,1361,53.8,167,0,0,0,0,0,0,10.199999999999989,7667.768965420704
5339,M20198,M,303.3,312.5,1674,32.7,76,0,0,0,0,0,0,9.199999999999989,5732.338451299152
1776,L48955,L,298.5,308.0,1404,48.1,32,0,0,0,0,0,0,9.5,7071.976390642912
9445,L56624,L,298.1,308.9,2136,15.9,78,0,0,0,0,0,0,10.799999999999955,3556.5342112759326
7168,L54347,L,300.3,310.3,1362,60.3,206,1,0,0,0,1,0,10.0,8600.486880320488
6243,L53422,L,301.0,310.4,1476,43.6,173,0,0,0,0,0,0,9.399999999999977,6739.093233068537
5390,L52569,L,302.8,312.3,1366,49.1,221,0,0,0,0,0,0,9.5,7023.616807728654
9908,M24767,M,298.6,309.1,1487,43.2,206,0,0,0,0,0,0,10.5,6727.029517278753
1230,L48409,L,297.1,308.4,1304,53.5,153,0,0,0,0,0,0,11.299999999999955,7305.668996167945
5933,L53112,L,300.5,310.5,1515,36.6,54,0,0,0,0,0,0,10.0,5806.605701630015
1540,M16399,M,298.5,309.2,1449,46.4,83,0,0,0,0,0,0,10.699999999999989,7040.686127813158
4583,L51762,L,302.9,311.2,1634,36.9,71,0,0,0,0,0,0,8.300000000000011,6314.035747037838
5611,L52790,L,303.1,312.4,1407,41.2,107,0,0,0,0,0,0,9.299999999999955,6070.436652678485
5354,L52533,L,303.4,312.7,1589,34.0,116,0,0,0,0,0,0,9.300000000000011,5657.58949009474
1611,L48790,L,297.8,307.8,1573,37.9,33,0,0,0,0,0,0,10.0,6243.046225042221
8779,L55958,L,297.5,308.7,1454,45.0,19,0,0,0,0,0,0,11.199999999999989,6851.813577479339
6320,L53499,L,300.8,310.2,1514,40.0,155,0,0,0,0,0,0,9.399999999999977,6341.828370046595
684,L47863,L,297.7,309.0,1874,24.4,28,0,0,0,0,0,0,11.300000000000011,4788.373634699515
5337,L52516,L,303.2,312.4,1663,33.7,71,0,0,0,0,0,0,9.199999999999989,5868.819708146605
658,L47837,L,297.7,309.2,1365,58.6,170,0,0,0,0,0,0,11.5,8376.428492266465
1165,L48344,L,297.1,308.1,1754,30.3,206,0,0,0,0,0,0,11.0,5565.457049540462
6928,L54107,L,301.1,311.6,1488,43.4,5,0,0,0,0,0,0,10.5,6762.718009823532
257,L47436,L,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,8781.065626048829
1067,M15926,M,296.9,307.8,1544,40.3,150,0,0,0,0,0,0,10.900000000000034,6515.998266761613
8265,M23124,M,299.1,310.6,1397,49.5,165,0,0,0,0,0,0,11.5,7241.528146157152
6919,L54098,L,301.0,311.5,1559,31.8,195,0,0,0,0,0,0,10.5,5191.607523763277
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000045,7820.9006633321815
5747,M20606,M,302.1,311.5,1635,31.6,23,0,0,0,0,0,0,9.399999999999977,5410.450868012342
7283,L54462,L,300.0,310.2,1486,36.4,66,0,0,0,0,0,0,10.199999999999989,5664.333442324444
1910,L49089,L,298.0,307.7,1435,45.6,184,0,0,0,0,0,0,9.699999999999989,6852.4418960100575
4184,L51363,L,302.3,310.7,1402,50.9,157,0,0,0,0,0,0,8.399999999999977,7472.990220898137
5888,H35301,H,301.4,311.1,1445,41.4,144,0,0,0,0,0,0,9.700000000000045,6264.649910523406
7533,M22392,M,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,11.300000000000011,5475.890242986617
7029,M21888,M,300.6,310.6,1403,50.4,64,0,0,0,0,0,0,10.0,7404.859548217285
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999977,6647.274951779618
484,L47663,L,297.4,309.0,1324,56.9,173,0,0,0,0,0,0,11.600000000000023,7889.12558379264
3925,M18784,M,302.5,311.4,1636,35.0,157,0,0,0,0,0,0,8.899999999999977,5996.253178151718
7244,M22103,M,300.0,310.2,1393,51.2,190,0,0,0,0,0,0,10.199999999999989,7468.780486742327
3611,M18470,M,301.7,310.8,1594,32.4,204,0,0,0,0,0,0,9.100000000000023,5408.314585007901
1238,M16097,M,297.1,308.4,1502,37.3,181,0,0,0,0,0,0,11.299999999999955,5866.882392676889
3029,L50208,L,300.5,309.5,1379,55.6,2,0,0,0,0,0,0,9.0,8029.114952436602
5242,L52421,L,303.7,313.1,1683,28.4,46,0,0,0,0,0,0,9.400000000000034,5005.311079405402
7391,M22250,M,299.7,310.5,1490,41.2,126,0,0,0,0,0,0,10.800000000000011,6428.536327285675
8460,L55639,L,298.7,309.9,1651,29.5,42,0,0,0,0,0,0,11.199999999999989,5100.323313225469
3806,M18665,M,302.4,311.0,1580,36.5,64,0,0,0,0,0,0,8.600000000000023,6039.188277750779
1836,H31249,H,297.8,307.3,1555,35.8,190,0,0,0,0,0,0,9.5,5829.644047756339
6993,L54172,L,300.7,311.0,1596,36.9,174,0,0,0,0,0,0,10.300000000000011,6167.1977064090515
1437,H30850,H,298.8,309.8,1510,44.2,35,0,0,0,0,0,0,11.0,6989.205896196332
9689,L56868,L,299.1,310.1,1367,45.6,44,0,0,0,0,0,0,11.0,6527.726879335016
8660,L55839,L,297.5,308.5,1375,55.6,128,0,0,0,0,0,0,11.0,8005.825278897988
4523,M19382,M,302.5,310.5,1918,21.6,131,0,0,0,0,0,0,8.0,4338.413790901361
8814,L55993,L,297.1,308.4,1693,29.5,100,0,0,0,0,0,0,11.299999999999955,5230.071089818727
3553,M18412,M,301.8,310.9,1358,52.3,56,0,0,0,0,0,0,9.099999999999966,7437.553055765644
4522,L51701,L,302.4,310.4,1865,23.9,129,0,0,0,0,0,0,8.0,4667.726004826154
5083,H34496,H,304.1,313.2,1590,43.4,52,0,0,0,0,0,0,9.099999999999966,7226.291421787241
2772,L49951,L,299.9,309.5,1451,39.4,18,0,0,0,0,0,0,9.600000000000023,5986.765568337877
3919,M18778,M,302.5,311.5,1358,52.7,139,0,0,0,0,0,0,9.0,7494.436826746643
9300,M24159,M,298.1,308.9,1335,50.4,110,0,0,0,0,0,0,10.799999999999955,7045.964003471188
8278,H37691,H,298.8,310.5,1294,55.8,202,0,0,0,0,0,0,11.699999999999989,7561.310862366057
7592,M22451,M,300.5,311.1,1296,61.3,202,1,0,0,0,1,0,10.600000000000023,8319.440001530345
5558,M20417,M,302.5,312.0,1436,43.5,184,0,0,0,0,0,0,9.5,6541.424223304667
7085,L54264,L,300.6,310.3,1794,24.4,211,0,0,0,0,0,0,9.699999999999989,4583.960672705938
4772,M19631,M,303.6,311.9,1617,36.0,95,0,0,0,0,0,0,8.299999999999955,6095.946385025634
4591,L51770,L,302.8,311.1,1456,36.1,89,0,0,0,0,0,0,8.300000000000011,5504.237880697509
6487,L53666,L,300.5,309.8,1939,21.4,164,0,0,0,0,0,0,9.300000000000011,4345.304350788235
7825,L55004,L,299.9,311.3,1535,38.1,160,0,0,0,0,0,0,11.400000000000034,6124.377798540622
1115,H30528,H,296.4,307.3,1540,37.4,75,0,0,0,0,0,0,10.900000000000034,6031.439015871924
8633,L55812,L,297.3,308.3,1590,35.5,59,0,0,0,0,0,0,11.0,5910.906577729195
2955,H32368,H,300.6,309.4,1691,28.0,36,0,0,0,0,0,0,8.799999999999955,4958.270965405652
9114,L56293,L,297.6,308.6,1744,28.5,42,0,0,0,0,0,0,11.0,5204.990708467569
2084,H31497,H,299.4,309.3,1743,28.2,0,0,0,0,0,0,0,9.900000000000034,5147.248235494589
8096,L55275,L,300.2,311.7,1493,48.3,167,0,0,0,0,0,0,11.5,7551.540509213394
5421,L52600,L,302.6,312.3,1512,34.2,44,0,0,0,0,0,0,9.699999999999989,5415.100425139655
428,M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,11.0,6611.083804410266
1137,L48316,L,296.9,307.8,1557,38.1,135,0,0,0,0,0,0,10.900000000000034,6212.153897281921
4652,L51831,L,303.2,311.4,1349,51.1,9,1,0,1,0,0,0,8.199999999999989,7218.741127443114
3260,M18119,M,301.2,310.0,1625,31.6,173,0,0,0,0,0,0,8.800000000000011,5377.359425394529
6392,M21251,M,300.2,309.7,1413,43.0,137,0,0,0,0,0,0,9.5,6362.667601315408
7476,H36889,H,300.3,311.6,1339,53.4,123,0,0,0,0,0,0,11.300000000000011,7487.734762418985
3536,H32949,H,301.9,311.0,1672,29.9,13,0,0,0,0,0,0,9.100000000000023,5235.233773746128
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,6318.6224723120795
4168,M19027,M,302.3,310.7,1559,33.9,119,0,0,0,0,0,0,8.399999999999977,5534.449530049531
3227,L50406,L,300.5,309.3,1465,46.0,89,0,0,0,0,0,0,8.800000000000011,7057.064297513872
4378,M19237,M,301.8,309.6,1436,49.0,214,0,0,0,0,0,0,7.800000000000011,7368.50084923974
6614,L53793,L,301.7,310.6,1513,41.1,64,0,0,0,0,0,0,8.900000000000034,6511.924668287459
3281,M18140,M,301.2,309.9,1456,50.8,15,0,0,0,0,0,0,8.699999999999989,7745.575743474611
2531,L49710,L,298.9,308.7,1438,51.7,64,0,0,0,0,0,0,9.800000000000011,7785.348306469058
3273,M18132,M,301.3,310.0,1593,30.8,210,0,0,0,0,0,0,8.699999999999989,5138.011953093035
6195,L53374,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,9.900000000000034,6564.137938190121
5740,M20599,M,302.2,311.7,1653,31.4,2,0,0,0,0,0,0,9.5,5435.395113681844
8809,L55988,L,297.4,308.6,1446,48.1,88,0,0,0,0,0,0,11.200000000000045,7283.531239935649
8754,M23613,M,297.4,308.6,1657,33.1,156,0,0,0,0,0,0,11.200000000000045,5743.532993121444
4464,L51643,L,302.8,310.6,2016,19.9,199,0,0,0,0,0,0,7.800000000000011,4201.189023792558
8304,L55483,L,298.8,310.2,1504,41.0,51,0,0,0,0,0,0,11.399999999999977,6457.438979698701
8545,H37958,H,298.5,309.4,2011,21.0,59,0,0,0,0,0,0,10.899999999999977,4422.419978458352
2481,L49660,L,299.0,308.6,1734,32.4,161,0,0,0,0,0,0,9.600000000000023,5883.323394230677
4555,L51734,L,302.6,310.5,1748,28.2,2,0,0,0,0,0,0,7.899999999999977,5162.013720966461
5509,L52688,L,302.9,312.2,1367,55.1,50,0,0,0,0,0,0,9.300000000000011,7887.6699791964775
1936,M16795,M,298.1,307.9,1377,55.1,42,0,0,0,0,0,0,9.799999999999955,7945.37056426741
1940,M16799,M,298.1,307.9,1303,53.9,52,0,0,0,0,0,0,9.799999999999955,7354.646425637408
204,L47383,L,298.4,308.5,1490,37.9,110,0,0,0,0,0,0,10.100000000000023,5913.6292913623065
4752,L51931,L,303.3,311.4,1510,37.3,36,0,0,0,0,0,0,8.099999999999966,5898.130767604596
3858,H33271,H,302.4,311.2,1506,40.8,204,0,0,0,0,0,0,8.800000000000011,6434.4844093764705
9612,L56791,L,299.0,310.2,1432,42.2,87,0,0,0,0,0,0,11.199999999999989,6328.256689783088
969,L48148,L,295.9,306.7,1547,40.9,107,0,0,0,0,0,0,10.800000000000011,6625.859761857649
496,H29909,H,297.5,309.3,1459,49.7,201,0,0,0,0,0,0,11.800000000000011,7593.470299163306
9037,L56216,L,297.3,308.3,1519,37.7,45,0,0,0,0,0,0,11.0,5996.912912608973
6663,M21522,M,301.3,310.4,2093,18.7,190,0,0,0,0,0,0,9.099999999999966,4098.636967603876
8952,L56131,L,297.3,308.1,1763,28.4,54,0,0,0,0,0,0,10.800000000000011,5243.234363037269
2541,L49720,L,299.1,308.8,1502,38.3,88,0,0,0,0,0,0,9.699999999999989,6024.171464866618
5349,L52528,L,303.3,312.6,1623,34.6,102,0,0,0,0,0,0,9.300000000000011,5880.621624548589
6577,L53756,L,301.5,310.5,1644,34.9,186,0,0,0,0,0,0,9.0,6008.358781843551
1922,L49101,L,298.1,307.9,1665,32.0,7,0,0,0,0,0,0,9.799999999999955,5579.468552775473
1794,L48973,L,298.1,307.8,1761,28.2,76,0,0,0,0,0,0,9.699999999999989,5200.403983193328
4917,H34330,H,303.4,312.3,1769,27.9,40,0,0,0,0,0,0,8.900000000000034,5168.453985906319
3176,L50355,L,300.3,309.6,1468,44.7,179,0,0,0,0,0,0,9.300000000000011,6871.668443050027
1227,L48406,L,297.1,308.4,1488,42.5,146,0,0,0,0,0,0,11.299999999999955,6622.477313767284
2149,L49328,L,299.4,308.9,1583,34.1,176,0,0,0,0,0,0,9.5,5652.803797285771
3818,M18677,M,302.1,310.6,1421,52.0,95,0,0,0,0,0,0,8.5,7737.9521453019
7051,L54230,L,300.6,310.4,1457,47.7,120,0,0,0,0,0,0,9.799999999999955,7277.9077890857225
8156,L55335,L,299.5,310.8,1283,52.4,112,0,0,0,0,0,0,11.300000000000011,7040.225360890631
8154,L55333,L,299.6,310.8,1507,42.4,108,0,0,0,0,0,0,11.199999999999989,6691.257248929877
2621,L49800,L,299.4,309.2,1556,35.7,75,0,0,0,0,0,0,9.800000000000011,5817.098621093005
6476,L53655,L,300.5,309.7,1560,30.2,139,0,0,0,0,0,0,9.199999999999989,4933.5571031974105
6332,H35745,H,300.5,310.0,1495,47.4,184,0,0,0,0,0,0,9.5,7420.75600704445
7691,M22550,M,300.5,311.6,1577,36.5,4,0,0,0,0,0,0,11.100000000000023,6027.721464565177
3915,L51094,L,302.5,311.5,1493,35.1,131,0,0,0,0,0,0,9.0,5487.765463217187
2050,M16909,M,299.3,309.2,1586,37.9,129,0,0,0,0,0,0,9.899999999999977,6294.641648389676
5050,H34463,H,304.0,313.1,1472,45.5,166,0,0,0,0,0,0,9.100000000000023,7013.710318894332
4853,L52032,L,303.7,312.2,1619,34.9,92,0,0,0,0,0,0,8.5,5916.990795501648
4230,M19089,M,302.2,310.8,1408,46.8,49,0,0,0,0,0,0,8.600000000000023,6900.445431756907
4461,L51640,L,302.6,310.5,1596,32.8,193,0,0,0,0,0,0,7.899999999999977,5481.953516808046
5171,M20030,M,304.1,313.3,1480,38.4,72,0,0,0,0,0,0,9.199999999999989,5951.433122960504
9120,M23979,M,297.4,308.4,1675,29.5,59,0,0,0,0,0,0,11.0,5174.464899850189
1863,L49042,L,297.9,307.7,1517,44.4,67,0,0,0,0,0,0,9.800000000000011,7053.37816213366
7448,M22307,M,300.3,311.9,1677,30.8,48,0,0,0,0,0,0,11.599999999999966,5408.942903538619
6103,L53282,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0,10.0,6523.454313326134
1975,L49154,L,298.0,307.6,1450,48.7,138,0,0,0,0,0,0,9.600000000000023,7394.785507774775
1130,L48309,L,296.7,307.9,1690,29.6,119,0,0,0,0,0,0,11.199999999999989,5238.501030105861
95,L47274,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,9.899999999999977,5418.388625450411
3059,L50238,L,300.0,309.0,1709,32.1,79,0,0,0,0,0,0,9.0,5744.810574133904
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,5418.744672617819
7180,L54359,L,300.2,310.1,1523,42.3,25,0,0,0,0,0,0,9.900000000000034,6746.35031209833
3629,L50808,L,302.2,311.4,1609,32.1,41,0,0,0,0,0,0,9.199999999999989,5408.6601601997945
9122,L56301,L,297.3,308.3,1396,45.9,64,0,0,0,0,0,0,11.0,6710.064916949367
9225,L56404,L,297.9,309.0,1450,46.8,118,0,0,0,0,0,0,11.100000000000023,7106.282582420112
6620,M21479,M,301.7,310.7,1627,31.3,78,0,0,0,0,0,0,9.0,5332.864001444186
550,L47729,L,297.4,309.2,1437,40.4,117,0,0,0,0,0,0,11.800000000000011,6079.484439520825
6814,M21673,M,300.9,310.7,1420,43.0,133,0,0,0,0,0,0,9.800000000000011,6394.188247606425
4703,L51882,L,303.6,311.8,1222,66.8,148,1,0,1,0,0,0,8.199999999999989,8548.231722515779
651,L47830,L,297.6,309.2,1611,33.1,155,0,0,0,0,0,0,11.599999999999966,5584.08669397625
8664,L55843,L,297.5,308.6,1671,29.4,136,0,0,0,0,0,0,11.100000000000023,5144.609297665574
6294,H35707,H,301.0,310.4,1512,44.9,86,0,0,0,0,0,0,9.399999999999977,7109.298511367559
5475,M20334,M,302.7,312.1,1378,46.9,176,0,0,0,0,0,0,9.400000000000034,6767.849277824395
5200,L52379,L,303.8,312.8,1503,40.0,154,0,0,0,0,0,0,9.0,6295.751677793945
5224,M20083,M,303.9,313.2,1350,47.2,2,0,0,0,0,0,0,9.300000000000011,6672.742796224721
3748,L50927,L,302.5,311.1,1499,38.8,135,0,0,0,0,0,0,8.600000000000023,6090.626621465555
7695,H37108,H,300.6,311.7,1500,36.7,17,0,0,0,0,0,0,11.099999999999966,5764.822519337271
4095,L51274,L,302.0,310.5,1651,30.9,146,0,0,0,0,0,0,8.5,5342.372555209051
184,L47363,L,298.1,308.2,1485,40.7,57,0,0,0,0,0,0,10.099999999999966,6329.209639554678
4932,M19791,M,303.3,312.1,1693,30.0,80,0,0,0,0,0,0,8.800000000000011,5318.71636252752
3779,M18638,M,302.4,311.1,1366,54.4,0,0,0,0,0,0,0,8.700000000000045,7781.7668908439655
5605,L52784,L,302.9,312.2,1513,37.8,92,0,0,0,0,0,0,9.300000000000011,5989.069402950509
7064,L54243,L,300.7,310.4,1234,51.7,160,0,0,0,0,0,0,9.699999999999989,6680.88999317303
1999,H31412,H,298.3,308.0,1637,30.8,2,0,0,0,0,0,0,9.699999999999989,5279.928165231197
4104,L51283,L,302.0,310.4,1448,43.4,167,0,0,0,0,0,0,8.399999999999977,6580.924514935803
8774,L55953,L,297.5,308.6,1585,37.6,2,0,0,0,0,0,0,11.100000000000023,6240.878526111243
7937,L55116,L,300.8,311.7,1490,46.4,217,0,0,0,0,0,0,10.899999999999977,7239.904989952798
4102,L51281,L,301.9,310.4,1884,23.4,163,0,0,0,0,0,0,8.5,4616.6332363032725
4676,H34089,H,303.5,311.5,1629,33.5,73,0,0,0,0,0,0,8.0,5714.714116512512
8899,L56078,L,297.4,308.6,1532,38.7,136,0,0,0,0,0,0,11.200000000000045,6208.666729436437
1312,L48491,L,298.9,310.1,1587,30.2,162,0,0,0,0,0,0,11.200000000000045,5018.945591521981
1555,M16414,M,298.4,308.7,1584,31.7,117,0,0,0,0,0,0,10.300000000000011,5258.272119872452
3077,L50256,L,300.0,309.2,1444,43.6,123,0,0,0,0,0,0,9.199999999999989,6592.988230725587
677,H30090,H,297.9,309.2,1577,34.7,5,0,0,0,0,0,0,11.300000000000011,5730.463967682511
6414,L53593,L,300.4,310.1,1614,33.5,191,0,0,0,0,0,0,9.700000000000045,5662.092439564884
2874,H32287,H,300.6,309.4,1555,37.9,24,0,0,0,0,0,0,8.799999999999955,6171.606408099588
9761,M24620,M,298.5,309.6,1509,47.3,2,0,0,0,0,0,0,11.100000000000023,7474.445825494299
1409,L48588,L,298.9,310.0,1452,48.9,185,0,0,0,0,0,0,11.100000000000023,7435.3958288101785
9108,M23967,M,297.5,308.5,1662,30.3,26,0,0,0,0,0,0,11.0,5273.540260168898
6696,M21555,M,301.7,311.0,1311,55.8,39,0,0,0,0,0,0,9.300000000000011,7660.648022072566
6957,M21816,M,300.8,311.2,1434,39.1,82,0,0,0,0,0,0,10.399999999999977,5871.573837706252
6376,H35789,H,300.0,309.6,1629,32.3,89,0,0,0,0,0,0,9.600000000000023,5510.007939204601
7672,M22531,M,300.5,311.6,1456,51.1,193,0,0,0,0,0,0,11.100000000000023,7791.317332510879
1715,L48894,L,298.2,307.8,1388,48.6,76,0,0,0,0,0,0,9.600000000000023,7064.059577155866
9155,L56334,L,297.5,308.6,1596,36.0,141,0,0,0,0,0,0,11.100000000000023,6016.778250155172
6217,L53396,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,9.699999999999989,4964.7635902230695
8112,M22971,M,300.4,311.8,1553,33.1,209,1,1,0,0,0,0,11.400000000000034,5383.045708097527
5935,H35348,H,300.6,310.5,1454,51.2,58,0,0,0,0,0,0,9.899999999999977,7795.8412259320485
637,L47816,L,298.3,309.9,1463,43.9,116,0,0,0,0,0,0,11.599999999999966,6725.6995763887335
1742,M16601,M,298.5,308.0,1363,49.2,149,0,0,0,0,0,0,9.5,7022.464890422337
3510,L50689,L,301.8,311.0,1771,27.2,162,0,0,0,0,0,0,9.199999999999989,5044.476267820155
3498,L50677,L,301.9,311.0,1642,33.1,126,0,0,0,0,0,0,9.100000000000023,5691.539634704532
9118,M23977,M,297.6,308.7,1475,46.6,54,0,0,0,0,0,0,11.099999999999966,7197.912368149815
6684,L53863,L,301.5,310.9,1318,50.6,11,0,0,0,0,0,0,9.399999999999977,6983.844244734205
5967,L53146,L,300.4,310.8,1396,49.3,142,0,0,0,0,0,0,10.400000000000034,7207.10676264932
7579,L54758,L,300.4,311.2,1673,28.9,171,0,0,0,0,0,0,10.800000000000011,5063.1687441090135
1400,L48579,L,299.0,310.2,1533,43.5,159,0,0,0,0,0,0,11.199999999999989,6983.289230032071
1415,M16274,M,298.7,309.8,1570,42.1,200,0,0,0,0,0,0,11.100000000000023,6921.661654144153
4743,L51922,L,303.3,311.3,1592,33.7,14,0,0,0,0,0,0,8.0,5618.256750071795
9572,L56751,L,299.7,310.8,1589,36.0,190,0,0,0,0,0,0,11.100000000000023,5990.388871865018
4881,M19740,M,303.8,312.6,1527,41.9,159,0,0,0,0,0,0,8.800000000000011,6700.106068237486
1954,L49133,L,297.9,307.7,1593,34.9,83,0,0,0,0,0,0,9.800000000000011,5821.968089706068
2361,H31774,H,299.2,308.4,1388,53.2,59,0,0,0,0,0,0,9.199999999999989,7732.67426964387
4493,M19352,M,302.6,310.5,1420,56.4,57,0,0,0,0,0,0,7.899999999999977,8386.79574802331
5712,L52891,L,302.2,311.6,1545,35.9,152,0,0,0,0,0,0,9.400000000000034,5808.333577589489
3198,L50377,L,300.0,309.1,1465,40.6,9,0,0,0,0,0,0,9.100000000000023,6228.626314762244
1294,H30707,H,298.7,309.8,1582,33.4,121,0,0,0,0,0,0,11.100000000000023,5533.2661968166785
1440,M16299,M,298.8,309.8,1534,37.0,47,0,0,0,0,0,0,11.0,5943.683861081649
3759,M18618,M,302.2,311.0,1476,47.4,161,0,0,0,0,0,0,8.800000000000011,7326.445395583684
9670,L56849,L,299.1,310.3,1619,31.1,242,0,0,0,0,0,0,11.199999999999989,5272.733918054478
9210,M24069,M,298.0,309.0,1393,55.9,79,0,0,0,0,0,0,11.0,8154.3911954862515
6070,L53249,L,300.9,310.9,1601,34.0,181,0,0,0,0,0,0,10.0,5700.31515018356
7218,L54397,L,299.9,309.8,1716,28.2,117,0,0,0,0,0,0,9.900000000000034,5067.5146139464805
4943,L52122,L,303.5,312.6,1602,34.2,108,0,0,0,0,0,0,9.100000000000023,5737.4278313979685
9915,L57094,L,298.5,308.8,1670,29.6,13,0,0,0,0,0,0,10.300000000000011,5176.506935075022
2227,M17086,M,299.6,308.9,1685,27.8,161,0,0,0,0,0,0,9.299999999999955,4905.387489070224
9180,H38593,H,297.9,309.1,1435,44.7,8,0,0,0,0,0,0,11.200000000000045,6717.196332273017
3698,L50877,L,302.2,311.2,1928,23.1,2,0,0,0,0,0,0,9.0,4663.882789813264
7646,L54825,L,300.4,311.4,1662,29.3,129,0,0,0,0,0,0,11.0,5099.496027160024
2425,L49604,L,298.9,308.2,1828,23.8,26,0,0,0,0,0,0,9.300000000000011,4555.979554137966
8254,L55433,L,299.1,310.4,1657,31.0,129,0,0,0,0,0,0,11.299999999999955,5379.139661231564
4411,L51590,L,302.5,310.2,1586,32.2,64,0,0,0,0,0,0,7.699999999999989,5347.954118156929
3093,M17952,M,300.0,309.3,2293,16.3,170,0,0,0,0,0,0,9.300000000000011,3913.995095376892
8728,L55907,L,297.2,308.7,1501,38.5,86,0,0,0,0,0,0,11.5,6051.59756873246
3926,L51105,L,302.6,311.6,1638,29.6,160,0,0,0,0,0,0,9.0,5077.316383025681
7426,M22285,M,300.0,311.4,1791,24.1,213,0,0,0,0,0,0,11.399999999999977,4520.029262205387
5970,M20829,M,300.4,310.8,1491,35.9,148,0,0,0,0,0,0,10.400000000000034,5605.3238603145155
8477,L55656,L,298.5,309.6,1585,32.2,89,0,0,0,0,0,0,11.100000000000023,5344.582142042076
